"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"996","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","33","LongVariable: Avoid excessively long variable names like userDetailsRepository","Code Style","LongVariable"
"997","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","37","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"998","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","37","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"999","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","37","LongVariable: Avoid excessively long variable names like userCredentialsDTO","Code Style","LongVariable"
"1000","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","37","LongVariable: Avoid excessively long variable names like userCredentialsDTO","Code Style","LongVariable"
"1001","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","37","MethodArgumentCouldBeFinal: Parameter 'userCredentialsDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"1002","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","37","MethodArgumentCouldBeFinal: Parameter 'userCredentialsDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"1003","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","2","38","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"1004","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","2","38","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"1005","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","39","LocalVariableCouldBeFinal: Local variable 'userCredentials' could be declared final","Code Style","LocalVariableCouldBeFinal"
"1006","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","39","LocalVariableCouldBeFinal: Local variable 'userCredentials' could be declared final","Code Style","LocalVariableCouldBeFinal"
"1007","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","2","41","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"1008","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","2","41","SystemPrintln: System.out.println is used","Best Practices","SystemPrintln"
"1009","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","44","LawOfDemeter: Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1010","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","44","LawOfDemeter: Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1011","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","45","OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method","Code Style","OnlyOneReturn"
"1012","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","45","OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method","Code Style","OnlyOneReturn"
"1013","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","47","OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method","Code Style","OnlyOneReturn"
"1014","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","47","OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method","Code Style","OnlyOneReturn"
"1015","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","55","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"1016","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","55","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"1017","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","55","MethodArgumentCouldBeFinal: Parameter 'userDetailsDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"1018","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","55","MethodArgumentCouldBeFinal: Parameter 'userDetailsDTO' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"1019","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","56","LocalVariableCouldBeFinal: Local variable 'userDetailsCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"1020","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","56","LocalVariableCouldBeFinal: Local variable 'userDetailsCollection' could be declared final","Code Style","LocalVariableCouldBeFinal"
"1021","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","56","LongVariable: Avoid excessively long variable names like userDetailsCollection","Code Style","LongVariable"
"1022","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","56","LongVariable: Avoid excessively long variable names like userDetailsCollection","Code Style","LongVariable"
"1023","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","62","AvoidCatchingGenericException: Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"1024","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","62","AvoidCatchingGenericException: Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"1025","com.outreach.management.services","src/main/java/com/outreach/management/services/UserAuthenticationService.java","3","64","AvoidPrintStackTrace: Avoid printStackTrace(); use a logger call instead.","Best Practices","AvoidPrintStackTrace"
